anio;mes;dia_mes;dia_semana;semana_anio;trimestre;es_fin_semana;es_feriado;temperatura_max;temperatura_min;temperatura_promedio;precipitacion;condicion_clima_Lluvioso;condicion_clima_Nublado;condicion_clima_Soleado;es_dia_lluvia;lluvia_categorica;total_pacientes;pacientes_rayos_x;pacientes_mamografia;pacientes_ecografia;pacientes_laboratorio;pacientes_densitometria
2023;1;14;5;2;1;1;0;33.0;24.1;28.8;0.0;0;0;1;0;0;254;0;0;0;126;0
2023;1;15;6;2;1;1;0;29.0;22.0;24.3;28.0;1;0;0;1;1;78;0;0;0;33;0
2023;1;16;0;3;1;0;0;28.0;22.2;25.1;6.0;0;1;0;0;0;392;1;0;4;137;0
2023;1;17;1;3;1;0;0;32.0;23.3;26.0;1.8;0;1;0;0;0;457;2;1;7;186;0
2023;1;18;2;3;1;0;0;28.0;22.0;24.5;33.0;1;0;0;1;1;346;1;0;4;161;0
2023;1;19;3;3;1;0;0;28.6;22.0;24.4;17.0;0;1;0;0;0;387;2;3;4;180;1
2023;1;20;4;3;1;0;0;25.0;21.8;22.8;61.5;1;0;0;1;2;344;4;1;7;116;0
2023;1;21;5;3;1;1;0;30.4;22.2;25.9;1.5;0;1;0;0;0;303;0;0;5;129;0
2023;1;22;6;3;1;1;0;31.0;23.3;26.8;0.0;0;1;0;0;0;147;4;0;0;55;0
2023;1;23;0;4;1;0;0;31.0;23.7;26.7;1.3;0;1;0;0;0;510;7;2;7;195;1
2023;1;24;1;4;1;0;0;31.0;23.0;26.2;2.3;0;1;0;0;0;471;3;1;4;198;0
2023;1;25;2;4;1;0;0;33.0;23.3;27.8;0.0;0;0;1;0;0;318;3;1;6;114;1
2023;1;26;3;4;1;0;0;33.0;24.4;28.4;0.0;0;0;1;0;0;363;1;1;4;126;3
2023;1;27;4;4;1;0;0;33.2;24.1;28.5;0.8;0;1;0;0;0;496;6;0;12;210;2
2023;1;28;5;4;1;1;0;34.0;24.4;28.7;1.5;0;1;0;0;0;349;0;1;6;159;2
2023;1;29;6;4;1;1;0;31.0;24.8;27.0;3.3;0;1;0;0;0;111;0;0;0;50;0
2023;1;30;0;5;1;0;0;31.0;23.0;25.3;10.3;0;1;0;0;0;500;4;0;14;192;2
2023;1;31;1;5;1;0;0;32.0;22.6;25.7;8.8;0;1;0;0;0;519;7;1;2;224;1
2023;2;1;2;5;1;0;0;27.0;22.6;25.0;0.3;0;1;0;0;0;421;1;0;3;192;2
2023;2;2;3;5;1;0;0;28.0;23.0;25.3;4.8;0;1;0;0;0;446;0;0;2;213;0
2023;2;3;4;5;1;0;0;30.0;23.7;26.7;2.3;0;1;0;0;0;353;4;0;4;138;2
2023;2;4;5;5;1;1;0;31.2;23.7;26.2;5.3;0;1;0;0;0;338;6;1;7;124;0
2023;2;5;6;5;1;1;0;30.0;22.6;25.7;3.0;0;1;0;0;0;109;1;0;2;49;0
2023;2;6;0;6;1;0;0;29.0;22.6;24.7;7.3;0;1;0;0;0;563;1;2;6;197;8
2023;2;7;1;6;1;0;0;28.0;23.0;24.9;4.8;0;1;0;0;0;476;2;1;4;198;2
2023;2;8;2;6;1;0;0;33.0;23.3;27.2;1.0;0;1;0;0;0;561;4;3;3;254;5
2023;2;9;3;6;1;0;0;31.0;24.4;27.0;0.0;0;1;0;0;0;429;5;4;7;165;3
2023;2;10;4;6;1;0;0;31.4;23.7;27.1;4.3;0;1;0;0;0;513;5;1;9;205;1
2023;2;11;5;6;1;1;0;31.0;24.1;27.0;1.5;0;1;0;0;0;323;6;0;3;148;2
2023;2;12;6;6;1;1;0;31.1;23.3;26.1;8.5;0;1;0;0;0;162;1;1;1;65;0
2023;2;13;0;7;1;0;0;31.2;24.1;27.1;2.8;0;1;0;0;0;603;1;0;7;277;5
2023;2;14;1;7;1;0;0;33.0;23.0;26.7;6.0;0;1;0;0;0;429;1;0;4;230;0
2023;2;15;2;7;1;0;0;30.0;23.8;25.6;11.8;0;1;0;0;0;345;6;0;4;124;3
2023;2;16;3;7;1;0;0;31.0;23.3;26.6;2.0;0;1;0;0;0;519;4;2;5;271;2
2023;2;17;4;7;1;0;0;31.0;24.1;26.9;3.3;0;1;0;0;0;524;3;2;9;242;4
2023;2;18;5;7;1;1;0;31.0;24.1;27.4;2.3;0;1;0;0;0;316;1;0;0;157;1
2023;2;19;6;7;1;1;0;25.2;21.9;23.3;24.5;1;0;0;1;1;71;0;0;0;40;0
2023;2;20;0;8;1;0;0;27.6;21.9;24.5;4.0;0;1;0;0;0;519;5;4;7;211;3
2023;2;21;1;8;1;0;0;30.6;21.5;26.0;3.0;0;1;0;0;0;464;4;0;3;201;5
2023;2;22;2;8;1;0;0;32.0;23.3;27.5;2.5;0;1;0;0;0;457;3;2;4;173;4
2023;2;23;3;8;1;0;0;31.0;26.0;27.5;2.0;0;1;0;0;0;414;1;2;2;193;0
2023;2;24;4;8;1;0;0;33.1;25.9;28.7;1.3;0;1;0;0;0;540;2;1;8;234;0
2023;2;25;5;8;1;1;0;33.0;24.8;29.0;5.8;0;1;0;0;0;323;1;2;5;147;2
2023;2;26;6;8;1;1;0;34.0;23.3;27.3;16.0;0;1;0;0;0;129;0;0;0;76;0
2023;2;27;0;9;1;0;0;30.0;23.7;26.6;5.3;0;1;0;0;0;572;4;0;6;261;0
2023;2;28;1;9;1;0;0;29.0;23.3;25.4;3.8;0;1;0;0;0;462;3;1;6;215;0
2023;3;1;2;9;1;0;0;32.0;24.1;27.1;0.8;0;1;0;0;0;384;6;0;5;141;1
2023;3;2;3;9;1;0;0;33.0;25.0;27.7;2.0;0;1;0;0;0;409;5;0;4;176;2
2023;3;3;4;9;1;0;0;32.6;24.8;27.6;2.8;0;1;0;0;0;368;1;1;3;140;0
2023;3;4;5;9;1;1;0;31.0;23.7;26.6;1.5;0;1;0;0;0;309;0;1;1;138;0
2023;3;5;6;9;1;1;0;31.0;23.5;25.4;18.8;0;1;0;0;0;98;0;0;0;41;0
2023;3;6;0;10;1;0;0;28.4;22.6;25.2;3.3;0;1;0;0;0;602;2;2;5;230;2
2023;3;7;1;10;1;0;0;31.2;23.3;26.9;0.0;0;1;0;0;0;411;5;0;4;168;1
2023;3;8;2;10;1;0;0;33.0;25.2;28.7;0.0;0;1;0;0;0;428;7;2;7;170;2
2023;3;9;3;10;1;0;0;33.0;24.4;28.2;32.3;1;0;0;1;1;394;2;2;5;141;2
2023;3;10;4;10;1;0;0;27.0;22.0;23.9;12.5;0;1;0;0;0;368;1;1;5;143;1
2023;3;11;5;10;1;1;0;29.2;23.0;25.5;2.3;0;1;0;0;0;239;1;2;2;90;1
2023;3;12;6;10;1;1;0;28.0;23.3;25.4;5.3;0;1;0;0;0;114;0;0;0;48;1
2023;3;13;0;11;1;0;0;30.8;23.0;25.3;13.8;0;1;0;0;0;446;5;2;3;157;1
2023;3;14;1;11;1;0;0;31.0;23.7;26.5;0.3;0;1;0;0;0;435;0;1;5;153;2
2023;3;15;2;11;1;0;0;32.0;24.1;27.2;2.8;0;1;0;0;0;432;4;0;13;183;1
2023;3;16;3;11;1;0;0;32.2;24.1;27.9;2.5;0;1;0;0;0;433;11;2;8;159;2
2023;3;17;4;11;1;0;0;27.3;22.2;24.2;13.0;0;1;0;0;0;457;4;1;9;207;1
2023;3;18;5;11;1;1;0;28.0;21.8;23.8;1.0;0;1;0;0;0;352;0;1;5;168;0
2023;3;19;6;11;1;1;0;30.0;23.0;25.9;1.3;0;1;0;0;0;138;0;1;1;73;0
2023;3;20;0;12;1;0;0;31.0;23.7;27.2;0.5;0;1;0;0;0;532;7;2;11;185;1
2023;3;21;1;12;1;0;0;27.0;23.0;24.7;12.5;0;1;0;0;0;440;10;1;8;184;2
2023;3;22;2;12;1;0;0;28.0;22.6;25.1;1.0;0;1;0;0;0;425;8;1;2;186;1
2023;3;23;3;12;1;0;0;27.0;23.0;24.6;13.0;0;1;0;0;0;417;1;2;8;195;1
2023;3;24;4;12;1;0;0;25.0;22.0;23.6;12.8;0;1;0;0;0;385;6;2;2;165;5
2023;3;25;5;12;1;1;0;28.0;22.0;24.6;3.0;0;1;0;0;0;253;1;1;5;102;1
2023;3;26;6;12;1;1;0;31.0;24.0;26.4;7.0;0;1;0;0;0;116;0;0;1;51;1
2023;3;27;0;13;1;0;0;31.0;23.3;25.7;17.0;0;1;0;0;0;509;3;1;6;201;5
2023;3;28;1;13;1;0;0;28.0;23.0;25.4;1.8;0;1;0;0;0;432;5;1;6;189;2
2023;3;29;2;13;1;0;0;33.0;23.3;26.6;3.0;0;1;0;0;0;414;10;1;3;158;0
2023;3;30;3;13;1;0;0;30.0;22.8;25.5;8.8;0;1;0;0;0;372;1;2;6;136;2
2023;3;31;4;13;1;0;0;32.0;22.0;26.3;14.8;0;1;0;0;0;535;8;6;10;259;3
2023;4;1;5;13;2;1;0;30.0;22.8;25.0;4.3;0;1;0;0;0;469;3;2;6;225;2
2023;4;2;6;13;2;1;0;31.5;23.3;26.7;2.5;0;1;0;0;0;133;0;0;0;72;0
2023;4;3;0;14;2;0;0;32.0;23.7;27.0;0.8;0;1;0;0;0;562;1;1;4;205;2
2023;4;4;1;14;2;0;0;32.0;23.3;27.3;0.0;0;1;0;0;0;537;5;1;14;260;1
2023;4;5;2;14;2;0;0;32.0;24.1;27.1;0.8;0;1;0;0;0;433;11;1;6;152;0
2023;4;6;3;14;2;0;1;32.0;24.4;27.3;4.8;0;1;0;0;0;260;2;0;4;112;0
2023;4;7;4;14;2;0;1;26.0;22.0;23.2;10.5;0;1;0;0;0;85;1;0;0;34;0
2023;4;8;5;14;2;1;0;26.0;22.2;23.9;4.8;0;1;0;0;0;297;0;0;8;108;0
2023;4;9;6;14;2;1;1;29.0;23.0;25.2;0.0;0;1;0;0;0;125;0;0;1;53;0
2023;4;10;0;15;2;0;0;31.0;23.0;26.4;0.8;0;1;0;0;0;527;3;0;6;183;0
2023;4;11;1;15;2;0;0;32.4;23.3;27.4;0.0;0;1;0;0;0;461;2;0;17;192;3
2023;4;12;2;15;2;0;0;33.0;23.3;27.8;1.8;0;1;0;0;0;460;8;0;11;187;1
2023;4;13;3;15;2;0;0;31.1;23.3;27.0;0.0;0;1;0;0;0;558;3;4;10;293;1
2023;4;14;4;15;2;0;0;33.0;24.1;27.6;1.8;0;1;0;0;0;484;5;1;10;194;0
2023;4;15;5;15;2;1;0;32.4;24.4;28.0;0.8;0;1;0;0;0;465;6;1;11;212;3
2023;4;16;6;15;2;1;0;33.6;24.1;27.8;7.3;0;1;0;0;0;146;0;0;0;90;0
2023;4;17;0;16;2;0;0;30.0;23.7;25.7;17.8;0;1;0;0;0;494;4;2;4;162;1
2023;4;18;1;16;2;0;0;31.2;24.0;27.0;0.0;0;1;0;0;0;486;12;2;6;188;1
2023;4;19;2;16;2;0;0;33.0;25.0;27.6;0.5;0;1;0;0;0;527;3;0;8;243;0
2023;4;20;3;16;2;0;0;32.2;23.7;26.9;3.0;0;1;0;0;0;409;2;0;1;178;1
2023;4;21;4;16;2;0;0;28.0;21.9;24.8;0.0;0;1;0;0;0;422;6;1;1;189;1
2023;4;22;5;16;2;1;0;31.0;22.0;26.3;0.0;0;0;1;0;0;318;0;1;3;128;2
2023;4;23;6;16;2;1;0;30.3;23.3;26.9;0.0;0;1;0;0;0;157;0;0;0;80;0
2023;4;24;0;17;2;0;0;29.2;23.0;26.2;1.0;0;1;0;0;0;522;4;2;3;202;3
2023;4;25;1;17;2;0;0;31.0;23.0;26.4;0.5;0;1;0;0;0;431;4;2;4;188;1
2023;4;26;2;17;2;0;0;32.0;23.0;26.8;0.3;0;1;0;0;0;384;2;1;6;134;1
2023;4;27;3;17;2;0;0;30.0;23.7;25.6;7.3;0;1;0;0;0;375;3;2;3;138;3
2023;4;28;4;17;2;0;0;32.0;22.6;27.0;0.0;0;1;0;0;0;470;2;2;9;201;2
2023;4;29;5;17;2;1;0;33.0;23.3;27.5;1.8;0;1;0;0;0;342;0;1;4;153;0
2023;4;30;6;17;2;1;0;34.0;24.1;28.0;0.0;0;1;0;0;0;144;2;0;1;67;0
2023;5;1;0;18;2;0;1;33.0;23.7;27.7;0.0;0;0;1;0;0;166;3;0;0;77;0
2023;5;2;1;18;2;0;0;35.0;22.6;28.5;0.0;0;1;0;0;0;573;3;2;7;176;1
2023;5;3;2;18;2;0;0;33.0;23.3;27.5;0.0;0;0;1;0;0;439;5;2;9;149;1
2023;5;4;3;18;2;0;0;34.0;23.3;27.7;0.0;0;1;0;0;0;464;2;1;9;168;3
2023;5;5;4;18;2;0;0;30.0;23.0;26.2;3.0;0;1;0;0;0;486;6;0;3;189;2
2023;5;6;5;18;2;1;0;30.0;23.0;25.8;3.3;0;1;0;0;0;312;1;1;4;138;2
2023;5;7;6;18;2;1;0;31.6;23.3;26.9;5.5;0;1;0;0;0;169;2;0;2;71;0
2023;5;8;0;19;2;0;0;28.2;23.3;25.4;1.3;0;1;0;0;0;595;2;1;8;229;2
2023;5;9;1;19;2;0;0;29.0;22.2;25.1;2.0;0;1;0;0;0;406;2;2;5;179;2
2023;5;10;2;19;2;0;0;30.0;23.0;26.6;0.0;0;1;0;0;0;442;4;3;2;153;1
2023;5;11;3;19;2;0;0;31.0;24.1;27.2;4.3;0;1;0;0;0;399;4;0;2;165;3
2023;5;12;4;19;2;0;0;29.6;23.0;26.4;15.5;0;1;0;0;0;405;2;0;5;146;1
2023;5;13;5;19;2;1;0;31.4;24.1;27.4;2.0;0;1;0;0;0;300;4;0;4;98;0
2023;5;14;6;19;2;1;0;31.8;23.3;27.4;0.0;0;0;1;0;0;129;1;0;0;67;0
2023;5;15;0;20;2;0;0;32.0;23.3;27.5;0.0;0;0;1;0;0;589;9;0;5;220;2
2023;5;16;1;20;2;0;0;33.4;23.0;27.7;0.0;0;0;1;0;0;536;2;1;2;216;1
2023;5;17;2;20;2;0;0;34.0;23.3;27.9;0.0;0;0;1;0;0;520;4;1;2;234;0
2023;5;18;3;20;2;0;0;33.0;23.7;28.1;0.8;0;1;0;0;0;395;5;1;4;159;3
2023;5;19;4;20;2;0;0;30.0;24.4;26.5;5.5;0;1;0;0;0;480;2;2;11;188;0
2023;5;20;5;20;2;1;0;31.6;24.1;27.5;4.3;0;1;0;0;0;362;7;0;2;132;0
2023;5;21;6;20;2;1;0;32.0;24.8;27.8;3.3;0;1;0;0;0;171;2;1;5;80;0
2023;5;22;0;21;2;0;0;31.0;25.6;27.7;3.0;0;1;0;0;0;575;8;1;7;197;0
2023;5;23;1;21;2;0;0;29.1;24.0;26.4;5.5;0;1;0;0;0;477;6;3;4;174;2
2023;5;24;2;21;2;0;0;31.0;23.7;26.2;0.5;0;1;0;0;0;506;9;2;9;192;1
2023;5;25;3;21;2;0;0;30.2;23.3;26.4;1.8;0;1;0;0;0;459;6;1;6;188;0
2023;5;26;4;21;2;0;0;33.0;23.7;27.2;2.8;0;1;0;0;0;494;1;1;9;225;0
2023;5;27;5;21;2;1;0;32.0;24.4;27.9;4.8;0;1;0;0;0;297;1;1;2;112;1
2023;5;28;6;21;2;1;0;32.0;24.0;26.1;14.0;0;1;0;0;0;127;0;0;2;52;1
2023;5;29;0;22;2;0;0;28.6;23.3;25.7;9.3;0;1;0;0;0;584;5;0;9;186;1
2023;5;30;1;22;2;0;0;30.0;23.7;26.6;2.0;0;1;0;0;0;547;3;1;6;209;0
2023;5;31;2;22;2;0;0;29.0;25.0;26.2;0.3;0;1;0;0;0;556;7;2;8;239;3
2023;6;1;3;22;2;0;0;31.0;22.6;26.3;0.0;0;0;1;0;0;473;6;2;7;211;1
2023;6;2;4;22;2;0;0;31.0;23.0;26.6;1.0;0;1;0;0;0;405;6;1;7;124;0
2023;6;3;5;22;2;1;0;31.0;22.2;26.6;1.5;0;1;0;0;0;417;11;1;6;180;0
2023;6;4;6;22;2;1;0;31.0;22.6;25.8;0.0;0;1;0;0;0;106;0;0;1;39;0
2023;6;5;0;23;2;0;0;28.0;22.2;25.0;1.5;0;1;0;0;0;540;3;1;8;182;0
2023;6;6;1;23;2;0;0;30.0;22.6;24.8;28.8;1;0;0;1;1;544;1;0;4;251;1
2023;6;7;2;23;2;0;0;31.0;23.0;26.4;1.5;0;1;0;0;0;483;5;1;5;191;0
2023;6;8;3;23;2;0;0;31.0;23.3;26.6;0.3;0;1;0;0;0;491;1;2;10;197;2
2023;6;9;4;23;2;0;0;34.0;23.3;27.8;1.0;0;0;1;0;0;389;7;0;3;132;1
2023;6;10;5;23;2;1;0;33.0;24.1;27.8;0.0;0;1;0;0;0;375;5;0;5;148;0
2023;6;11;6;23;2;1;0;33.0;23.7;27.4;2.5;0;1;0;0;0;142;11;0;0;50;0
2023;6;12;0;24;2;0;0;32.0;23.3;27.3;0.8;0;1;0;0;0;584;7;1;9;225;2
2023;6;13;1;24;2;0;0;33.0;20.4;26.2;13.8;0;1;0;0;0;485;14;2;8;188;2
2023;6;14;2;24;2;0;0;19.6;16.8;18.5;4.3;0;1;0;0;0;474;8;0;5;190;1
2023;6;15;3;24;2;0;0;22.0;17.4;19.2;0.5;0;0;1;0;0;345;3;1;6;144;0
2023;6;16;4;24;2;0;0;26.0;17.8;21.4;0.0;0;0;1;0;0;403;10;3;6;151;2
2023;6;17;5;24;2;1;0;27.0;18.9;22.9;0.0;0;0;1;0;0;303;8;0;7;108;0
2023;6;18;6;24;2;1;0;27.0;20.0;23.4;0.0;0;1;0;0;0;94;3;0;4;35;0
2023;6;19;0;25;2;0;0;29.0;19.3;24.4;0.0;0;0;1;0;0;616;11;0;8;229;0
2023;6;20;1;25;2;0;0;31.0;20.0;25.6;0.0;0;0;1;0;0;435;14;1;5;164;1
2023;6;21;2;25;2;0;0;31.0;21.5;26.2;0.0;0;0;1;0;0;452;13;1;8;159;0
2023;6;22;3;25;2;0;0;32.0;22.2;26.8;0.0;0;0;1;0;0;340;4;3;3;128;3
2023;6;23;4;25;2;0;0;32.4;23.0;27.5;0.0;0;0;1;0;0;275;3;0;1;96;1
2023;6;24;5;25;2;1;0;33.0;22.6;27.9;0.0;0;0;1;0;0;186;5;0;3;100;0
2023;6;25;6;25;2;1;0;33.3;23.3;28.3;2.0;0;0;1;0;0;131;1;0;0;45;1
2023;6;26;0;26;2;0;0;33.0;23.0;27.5;4.5;0;1;0;0;0;651;12;3;7;198;5
2023;6;27;1;26;2;0;0;32.0;23.0;26.8;0.0;0;0;1;0;0;649;17;1;12;282;1
2023;6;28;2;26;2;0;0;32.0;24.0;27.8;0.0;0;0;1;0;0;547;7;1;9;243;3
2023;6;29;3;26;2;0;1;32.0;23.7;27.3;1.0;0;0;1;0;0;230;1;0;0;91;0
2023;6;30;4;26;2;0;0;31.0;23.0;26.2;0.8;0;0;1;0;0;440;6;0;8;153;0
2023;7;1;5;26;3;1;0;32.0;22.6;26.6;0.0;0;0;1;0;0;415;8;0;5;164;0
2023;7;2;6;26;3;1;0;32.0;22.6;26.7;0.0;0;1;0;0;0;129;0;0;1;56;0
2023;7;3;0;27;3;0;0;32.0;23.0;27.3;0.0;0;1;0;0;0;674;15;1;13;278;3
2023;7;4;1;27;3;0;0;33.0;23.3;27.9;0.0;0;0;1;0;0;491;3;0;2;174;0
2023;7;5;2;27;3;0;0;33.0;23.7;28.2;0.0;0;0;1;0;0;420;5;0;3;134;1
2023;7;6;3;27;3;0;0;33.0;24.1;28.5;0.0;0;0;1;0;0;437;12;0;5;147;0
2023;7;7;4;27;3;0;0;33.0;24.4;28.2;0.0;0;0;1;0;0;437;8;0;3;180;0
2023;7;8;5;27;3;1;0;31.2;23.7;26.5;1.3;0;0;1;0;0;341;3;1;2;169;0
2023;7;9;6;27;3;1;0;30.7;24.1;26.6;4.8;0;0;1;0;0;67;0;0;0;16;0
2023;7;10;0;28;3;0;0;33.0;24.1;28.0;0.0;0;0;1;0;0;591;9;0;13;230;2
2023;7;11;1;28;3;0;0;33.0;24.1;28.1;0.5;0;0;1;0;0;478;8;0;7;175;0
2023;7;12;2;28;3;0;0;33.0;24.1;28.4;0.0;0;0;1;0;0;497;15;0;10;186;2
2023;7;13;3;28;3;0;0;33.6;24.4;28.8;0.0;0;0;1;0;0;501;5;0;9;227;0
2023;7;14;4;28;3;0;0;33.0;24.4;28.2;0.0;0;0;1;0;0;448;5;0;8;179;2
2023;7;15;5;28;3;1;0;25.2;21.0;23.6;36.0;1;0;0;1;1;314;5;2;5;99;1
2023;7;16;6;28;3;1;0;28.2;21.8;24.7;7.8;0;0;1;0;0;94;2;0;0;25;0
2023;7;17;0;29;3;0;0;32.0;21.8;26.4;0.0;0;0;1;0;0;591;5;2;5;220;2
2023;7;18;1;29;3;0;0;33.0;22.8;27.6;0.0;0;0;1;0;0;449;8;0;9;190;0
2023;7;19;2;29;3;0;0;29.0;23.2;25.5;12.5;0;1;0;0;0;429;12;2;4;165;2
2023;7;20;3;29;3;0;0;31.0;23.0;26.2;1.5;0;0;1;0;0;412;6;2;7;172;1
2023;7;21;4;29;3;0;0;32.0;22.0;27.0;0.0;0;0;1;0;0;427;7;0;5;176;1
2023;7;22;5;29;3;1;0;33.0;22.0;27.1;0.0;0;0;1;0;0;334;9;0;6;130;0
2023;7;23;6;29;3;1;0;33.0;22.8;27.6;0.0;0;0;1;0;0;152;0;0;0;89;0
2023;7;24;0;30;3;0;0;33.0;23.0;27.7;0.0;0;0;1;0;0;641;9;1;11;228;3
2023;7;25;1;30;3;0;0;33.0;23.0;27.6;0.8;0;0;1;0;0;565;3;0;10;260;2
2023;7;26;2;30;3;0;0;33.0;23.6;28.2;0.0;0;0;1;0;0;525;18;0;10;217;1
2023;7;27;3;30;3;0;0;34.0;23.0;28.8;0.0;0;0;1;0;0;476;14;1;5;165;1
2023;7;28;4;30;3;0;1;32.2;24.0;27.6;4.0;0;0;1;0;0;89;1;2;0;32;0
2023;7;29;5;30;3;1;1;31.0;23.0;26.0;4.3;0;1;0;0;0;172;0;0;0;84;0
2023;7;30;6;30;3;1;0;32.0;22.6;27.0;0.0;0;0;1;0;0;154;5;0;3;68;0
2023;7;31;0;31;3;0;0;33.0;23.0;27.6;0.0;0;0;1;0;0;715;11;2;9;284;5
2023;8;1;1;31;3;0;0;33.0;22.2;27.8;0.0;0;0;1;0;0;623;6;0;6;325;4
2023;8;2;2;31;3;0;0;33.2;22.8;27.4;0.0;0;0;1;0;0;498;12;1;15;181;4
2023;8;3;3;31;3;0;0;34.0;22.0;27.3;0.0;0;0;1;0;0;457;1;5;0;214;3
2023;8;4;4;31;3;0;0;34.0;23.0;27.9;0.0;0;0;1;0;0;549;4;0;14;235;1
2023;8;5;5;31;3;1;0;33.0;23.0;26.4;1.0;0;0;1;0;0;366;14;1;7;134;1
2023;8;6;6;31;3;1;0;34.0;24.0;28.2;0.0;0;0;1;0;0;115;1;0;3;35;0
2023;8;7;0;32;3;0;0;35.0;23.0;28.7;0.0;0;0;1;0;0;547;1;2;5;216;1
2023;8;8;1;32;3;0;0;36.0;24.0;29.2;7.3;0;0;1;0;0;473;5;0;6;174;2
2023;8;9;2;32;3;0;0;34.0;24.0;27.9;0.0;0;0;1;0;0;438;11;2;16;160;3
2023;8;10;3;32;3;0;0;34.0;22.8;28.3;1.5;0;0;1;0;0;491;9;1;5;230;1
2023;8;11;4;32;3;0;0;35.0;23.0;28.6;0.0;0;0;1;0;0;476;10;2;3;200;2
2023;8;12;5;32;3;1;0;33.0;23.0;26.4;16.3;0;1;0;0;0;249;6;0;2;92;0
2023;8;13;6;32;3;1;0;29.0;22.0;24.3;4.0;0;1;0;0;0;110;0;1;0;65;0
2023;8;14;0;33;3;0;0;28.4;22.0;24.8;1.5;0;1;0;0;0;476;7;3;3;148;4
2023;8;15;1;33;3;0;0;31.0;21.0;26.2;0.0;0;0;1;0;0;482;7;1;1;203;0
2023;8;16;2;33;3;0;0;33.0;22.0;27.3;0.0;0;0;1;0;0;483;9;1;4;211;1
2023;8;17;3;33;3;0;0;34.1;23.0;28.7;0.0;0;0;1;0;0;445;9;1;3;178;3
2023;8;18;4;33;3;0;0;35.0;23.8;28.9;0.0;0;0;1;0;0;492;4;1;3;207;0
2023;8;19;5;33;3;1;0;35.0;23.0;29.0;0.0;0;0;1;0;0;324;15;1;4;113;1
2023;8;20;6;33;3;1;0;36.0;23.4;29.5;0.0;0;1;0;0;0;182;4;0;2;79;0
2023;8;21;0;34;3;0;0;36.0;25.0;30.1;0.0;0;0;1;0;0;572;9;1;2;211;1
2023;8;22;1;34;3;0;0;35.0;25.0;28.5;2.3;0;0;1;0;0;509;6;0;11;220;1
2023;8;23;2;34;3;0;0;33.2;24.0;28.2;0.0;0;0;1;0;0;510;6;0;6;186;2
2023;8;24;3;34;3;0;0;36.0;25.0;30.0;0.0;0;0;1;0;0;404;9;3;3;127;0
2023;8;25;4;34;3;0;0;35.0;23.8;29.4;0.0;0;0;1;0;0;534;7;2;4;207;3
2023;8;26;5;34;3;1;0;35.0;24.3;29.0;0.0;0;0;1;0;0;433;17;1;7;176;0
2023;8;27;6;34;3;1;0;36.0;24.0;29.7;0.0;0;0;1;0;0;92;1;0;0;42;0
2023;8;28;0;35;3;0;0;27.0;23.0;25.1;7.0;0;1;0;0;0;494;16;4;7;155;4
2023;8;29;1;35;3;0;0;33.0;21.0;27.3;0.0;0;0;1;0;0;462;14;0;10;206;0
2023;8;30;2;35;3;0;1;35.0;24.0;28.7;0.0;0;0;1;0;0;236;0;0;3;111;0
2023;8;31;3;35;3;0;0;35.0;23.0;29.2;0.0;0;0;1;0;0;438;5;1;5;158;2
2023;9;1;4;35;3;0;0;35.0;24.0;29.5;0.0;0;0;1;0;0;561;8;0;12;239;1
2023;9;2;5;35;3;1;0;34.7;24.0;29.0;14.8;0;0;1;0;0;383;6;0;7;153;0
2023;9;3;6;35;3;1;0;36.0;19.0;29.9;0.0;0;0;1;0;0;123;0;0;0;36;0
2023;9;4;0;36;3;0;0;33.0;23.8;26.0;10.8;0;1;0;0;0;585;5;0;4;252;1
2023;9;5;1;36;3;0;0;34.0;23.0;27.6;7.3;0;1;0;0;0;451;9;3;3;185;2
2023;9;6;2;36;3;0;0;31.0;24.0;26.4;2.5;0;1;0;0;0;399;5;2;7;150;2
2023;9;7;3;36;3;0;0;35.0;22.0;28.0;0.0;0;0;1;0;0;445;8;2;7;189;2
2023;9;8;4;36;3;0;0;36.0;23.0;29.2;0.0;0;0;1;0;0;440;10;3;7;171;0
2023;9;9;5;36;3;1;0;36.0;23.0;29.8;0.0;0;0;1;0;0;394;3;2;4;190;1
2023;9;10;6;36;3;1;0;35.0;23.0;28.3;2.8;0;1;0;0;0;113;0;0;0;55;0
2023;9;11;0;37;3;0;0;33.0;22.8;27.8;0.0;0;1;0;0;0;485;6;0;10;174;0
2023;9;12;1;37;3;0;0;35.0;24.0;29.6;0.0;0;0;1;0;0;463;5;0;2;191;1
2023;9;13;2;37;3;0;0;36.0;25.0;29.7;0.8;0;1;0;0;0;417;9;0;7;152;0
2023;9;14;3;37;3;0;0;27.6;21.5;24.0;40.8;1;0;0;1;1;339;4;2;4;105;3
2023;9;15;4;37;3;0;0;29.0;22.0;25.3;0.3;0;1;0;0;0;469;3;0;14;136;2
2023;9;16;5;37;3;1;0;33.0;24.0;28.1;0.3;0;1;0;0;0;351;7;0;5;127;0
2023;9;17;6;37;3;1;0;35.0;24.0;29.1;0.0;0;0;1;0;0;127;0;0;1;66;1
2023;9;18;0;38;3;0;0;34.2;24.0;29.6;0.0;0;0;1;0;0;605;10;2;11;255;0
2023;9;19;1;38;3;0;0;29.0;24.0;26.1;5.8;0;1;0;0;0;430;7;0;8;155;1
2023;9;20;2;38;3;0;0;34.0;22.0;28.0;0.0;0;1;0;0;0;453;8;1;2;178;0
2023;9;21;3;38;3;0;0;33.6;25.0;28.8;0.0;0;0;1;0;0;385;6;2;6;106;1
